,Unnamed: 0,country,number,item,item_id,wikidata_description_x,pageid_y,wikidata_description_y,pageid_x.1,wikidata_description_x.1,pageid_y.1,wikidata_description_y.1,pageid_x.1.1,wikidata_description_x.1.1,pageid_y.1.1,wikidata_description_y.1.1,pageid_x,wikidata_description_x.1.1.1,shortform,pageid_y.1.1.1,wikidata_description_y.1.1.1,pageid_x.1.1.1,wikidata_description_x.1.1.1.1,pageid_y.1.1.1.1,wikidata_description_y.1.1.1.1,pageid,wikidata_description
441,408,Eritrea,17,Ines Pellegrini,http://www.wikidata.org/entity/Q715999,actress,34737210,actress,34737210,actress,34737210,actress,34737210,actress,34737210,actress,34737210,actress,wd:Q715999,34737210,actress,34737210,actress,34737210,actress,34737210,actress
442,409,Eritrea,13,Meraf Bahta,http://www.wikidata.org/entity/Q4937707,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,wd:Q4937707,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner,12470847,Eritrean distance runner
443,410,Eritrea,13,Grace Bullen,http://www.wikidata.org/entity/Q20261098,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,wd:Q20261098,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler
444,1152,South Sudan,13,Grace Bullen,http://www.wikidata.org/entity/Q20261098,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,wd:Q20261098,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler,62864955,Norwegian freestyle wrestler
445,411,Eritrea,12,Marina Colasanti,http://www.wikidata.org/entity/Q267615,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,wd:Q267615,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator,29069640,Brazilian writer and translator
446,412,Eritrea,11,Helen Meles,http://www.wikidata.org/entity/Q3375159,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,wd:Q3375159,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress,7414161,Eritrean singer and actress
447,413,Estonia,86,Kersti Kaljulaid,http://www.wikidata.org/entity/Q12366816,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,wd:Q12366816,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021,51801264,Estonian politician and president of Estonia 2016–2021
448,414,Estonia,72,Kaja Kallas,http://www.wikidata.org/entity/Q11869065,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,wd:Q11869065,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician,45349361,Estonian politician
449,415,Estonia,64,Birgit Õigemeel,http://www.wikidata.org/entity/Q433003,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,wd:Q433003,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer,12117013,Estonian singer
450,416,Eswatini,19,Sikhanyiso Dlamini,http://www.wikidata.org/entity/Q467866,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,wd:Q467866,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess,18022576,Swazi princess
451,417,Eswatini,16,Ntombi of Swaziland,http://www.wikidata.org/entity/Q444261,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,wd:Q444261,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen,1792826,Swazi Queen
452,418,Eswatini,13,Beatrice Mtetwa,http://www.wikidata.org/entity/Q4877180,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,wd:Q4877180,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer,31965338,Zimbabwean human rights lawyer
453,419,Eswatini,11,Lydia Makhubu,http://www.wikidata.org/entity/Q6707655,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,wd:Q6707655,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist,4476945,Swazi chemist
454,420,Ethiopia,64,Sahle-Work Zewde,http://www.wikidata.org/entity/Q7399685,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,wd:Q7399685,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia,35068705,President of Federal Democratic Republic of Ethiopia
455,421,Federated States of Micronesia,10,Jennifer Chieng,http://www.wikidata.org/entity/Q26472808,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,wd:Q26472808,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter,51386038,Micronesian boxer and mixed martial arts fighter
456,422,Federated States of Micronesia,9,Debra Daniel,http://www.wikidata.org/entity/Q4351870,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,wd:Q4351870,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer,36646230,Micronesian swimmer
457,423,Federated States of Micronesia,8,Maria Ikelap,http://www.wikidata.org/entity/Q3360363,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,wd:Q3360363,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete,19076465,Micronesian athlete
458,424,Federated States of Micronesia,8,Emelihter Kihleng,http://www.wikidata.org/entity/Q4303636,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,wd:Q4303636,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet,22527038,Federated States of Micronesia poet
459,425,Federated States of Micronesia,6,Lerissa Henry,http://www.wikidata.org/entity/Q26605661,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,wd:Q26605661,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter,51396480,Federated States of Micronesia sprinter
460,426,Federated States of Micronesia,6,Regina Shotaro,http://www.wikidata.org/entity/Q7308538,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,wd:Q7308538,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete,8619153,Federated States of Mironesia athlete
461,427,Federated States of Micronesia,5,Jane Jimmy Chigiyal,http://www.wikidata.org/entity/Q1184904,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,wd:Q1184904,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat,33468800,Federated States of Micronesia diplomat
462,428,Federated States of Micronesia,5,Mihter Wendolin,http://www.wikidata.org/entity/Q6845350,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,wd:Q6845350,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter,36647043,Micronesian sprinter
463,429,Federated States of Micronesia,5,Lihen Jonas,http://www.wikidata.org/entity/Q20900326,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,wd:Q20900326,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter,47661577,Micronesian sprinter
464,430,Federated States of Micronesia,4,Tracy Ann Route,http://www.wikidata.org/entity/Q16223923,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,wd:Q16223923,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer,39324099,Olympic swimmer
465,431,Federated States of Micronesia,4,Evangeleen Ikelap,http://www.wikidata.org/entity/Q19958157,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,wd:Q19958157,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor,46598469,Micronesian athletics competitor
466,432,Federated States of Micronesia,4,Christina Stinnett,http://www.wikidata.org/entity/Q42565409,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,wd:Q42565409,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist,55694567,Micronesian women's rights activist
467,433,Federated States of Micronesia,4,Yoslyn Sigrah,http://www.wikidata.org/entity/Q42756457,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,wd:Q42756457,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia,55726831,lawyer and women’s rights activist from the Federated States of Micronesia
