,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
665,Latvia,95,Daugavpils,http://www.wikidata.org/entity/Q80021,wd:Q80021,189416,city in south-eastern Latvia,"Daugavpils (Latvian pronunciation: [ˈdauɡaupils] (listen); Russian: Даугавпилс; Latgalian: Daugpiļs [ˈdaʊkʲpʲilʲsʲ]; German: Dünaburg, German pronunciation: [ˈdyːnaˌbʊʁk] (listen); Polish: Dyneburg; see other names) is a city in south-eastern Latvia, located on the banks of the Daugava River, from which the city gets its name. The parts of the city north of the river belong to the historical Latvian region of Latgale, and those to the south lie in Selonia. It is the second-largest city in the country after the capital Riga, which is located some 230 kilometres (143 miles) to its north-west.

Daugavpils is located relatively close to Belarus and Lithuania (distances of 33 km (21 mi) and 25 km (16 mi) respectively), and some 120 km (75 mi) from the Latvian border with Russia. Daugavpils is a major railway junction and industrial centre and was an historically important garrison city lying approximately midway between Riga and Minsk, and between Warsaw and Saint Petersburg.
Daugavpils, then Dyneburg, was the capital of Polish-Lithuanian Livonia while in Poland-Lithuania. Following the first partition of Poland in 1772, the city became part of the Russian Empire. Since the Second World War, it has maintained an overwhelmingly Russian-speaking population, with Latvians and Poles being significant minorities. Historically, German and Yiddish were additional prominent native languages.",https://en.wikipedia.org/wiki/Daugavpils
685,Lebanon,73,Baalbek,http://www.wikidata.org/entity/Q178835,wd:Q178835,58207,city located in Lebanon,"Baalbek (; Arabic: بعلبك, romanized: Baʿlabakk, Syriac-Aramaic: ܒܥܠܒܟ) is a city located east of the Litani River in Lebanon's Beqaa Valley, about 67 km (42 mi) northeast of Beirut. It is the capital of Baalbek-Hermel Governorate. In Greek and Roman times Baalbek was also known as Heliopolis (Ἡλιούπολις, Greek for ""Sun City""). In 1998 Baalbek had a population of 82,608, mostly Shia Muslims, followed by Sunni Muslims and Christians.It is home to the Baalbek temple complex which includes two of the largest and grandest Roman temple ruins: the Temple of Bacchus and the Temple of Jupiter. It was inscribed in 1984 as an UNESCO World Heritage site.",https://en.wikipedia.org/wiki/Baalbek
686,Lesotho,36,Teyateyaneng,http://www.wikidata.org/entity/Q844423,wd:Q844423,3494123,city in Lesotho,"Teyateyaneng is a town located in the district of Berea in Lesotho. Usually abbreviated to T.Y., Teyateyaneng takes its name from the two twin rivers which run on the north (Tebe-tebe River) and the South (Teja-tejana River). Both rivers lead to the Mohokare, or the Caledon River which forms the western boundary with South Africa. They are both named for their vast quantities of sand which means rapid dipping of feet as one crosses them, leading to both names which may well suggest that this is a 'place of quick sands'. Teyateyaneng's name therefore comes from the southern Teja-tejana River, but the name later changed to Teyateyaneng, perhaps due to British influences as the country became a Protectorate in the late 1800s.
The town is situated approximately 400 km south of Johannesburg, 184 km east of Bloemfontein, and 517 km west of Durban, all major metros in the neighbouring South Africa.  Teyateyaneng is also the camptown for the district of Berea. In 2005 it had a population of 75,115.",https://en.wikipedia.org/wiki/Teyateyaneng
687,Liberia,22,Bensonville,http://www.wikidata.org/entity/Q818201,wd:Q818201,3329375,human settlement,"Bensonville is the capital city of Montserrado County, Liberia. As of the 2008 national census, its population stood at 4,089. Bensonville is located 20 miles away from the national capital, Monrovia, which is also located in Montserrado County. It is a commercial center for the surrounding agricultural area.It was the birthplace of William R. Tolbert, Jr., the 20th president of Liberia. Before he was killed in a coup in 1980, Tolbert had planned to make Bensonville the country's new capital city.Prior to the Liberian Civil War, Bensonville's industrial activity included producing milled rice, sawn wood, soap, plastics, paints, furniture and fixtures, cement blocks, oils, processed fish, and confections.",https://en.wikipedia.org/wiki/Bensonville
688,Libya,71,Sirte,http://www.wikidata.org/entity/Q162413,wd:Q162413,7475352,Coastal city in Libya,"Sirte (; Arabic: سِرْت, pronunciation ), also spelled Sirt, Surt, Sert or  Syrte, is a city in Libya. It is located south of the Gulf of Sirte, between Tripoli and Benghazi. It is famously known for its battles, ethnic groups, and loyalty to Muammar Gaddafi. Also due to its development, it was the capital of Libya as Tripoli's successor after the Fall of Tripoli from 1 September 2011 to 20 October 2011. The settlement was established in the early 20th century by the Italians, at the site of a 19th-century fortress built by the Ottomans. It grew into a city after World War II.
As the birthplace of Muammar Gaddafi, Sirte was favoured by the Gaddafi government. The city was the final major stronghold of Gaddafi loyalists in the Libyan Civil War and Gaddafi was killed there by rebel forces on 20 October 2011. During the battle, Sirte was left almost completely in ruins, with many buildings destroyed or damaged. Six months after the civil war, almost 60,000 inhabitants, more than 70 percent of pre-war population, had returned.

",https://en.wikipedia.org/wiki/Sirte
696,Liechtenstein,168,Vaduz,http://www.wikidata.org/entity/Q1844,wd:Q1844,59036,capital of Liechtenstein,"Vaduz (; German pronunciation: [faˈdʊt͡s] or [vaˈduːt͡s], High Alemannic pronunciation: [faˈdot͡s]) is the capital of Liechtenstein and also the seat of the national parliament. The city, which is located along the Rhine River, has 5,696 residents. The most prominent landmark of Vaduz is Vaduz Castle, being perched atop a steep hill in the middle of the city. It is home to the reigning prince of Liechtenstein and the Liechtenstein princely family. The city's distinctive architecture is also displayed in landmarks such as the Cathedral of St. Florin, Government House, City Hall, the National Art Gallery, as well as the National Museum. Although Vaduz is the best-known town in the principality internationally, it is not the largest; neighbouring Schaan has a larger population.",https://en.wikipedia.org/wiki/Vaduz
697,Lithuania,82,Alytus,http://www.wikidata.org/entity/Q450625,wd:Q450625,749822,city in Lithuania,"Alytus is a city with municipal rights in southern Lithuania. It is the capital of Alytus County. Its population in 2020 was 49,895. Alytus is the historical centre of the Dzūkija region. The city lies on the banks of the Nemunas River. The major roads linking Vilnius, Kaunas, Lazdijai (border with Poland), and Hrodna in Belarus pass through Alytus.
Divided onto two separate entities for centuries, it consists of two parts still frequently referred to as Alytus I and Alytus II, the earlier being a smaller town and the latter forming the city centre with parks, microdistricts and industrial areas.",https://en.wikipedia.org/wiki/Alytus
717,Luxembourg,62,Esch-sur-Alzette,http://www.wikidata.org/entity/Q16010,wd:Q16010,245366,city in Luxembourg,"Esch-sur-Alzette (French: [ɛʃ syʁ alzɛt]; Luxembourgish: Esch-Uelzecht [ˌæʒ ˈuəltsəɕt] (listen); German: Esch an der Alzette [ˈɛʃ ʔan deːɐ̯ ʔalˈzɛt] or Esch an der Alzig) is a commune with town status in south-western Luxembourg.  It is the country's second-most populous commune, with a population of 35,040 inhabitants, as of 2018. It lies in the south-west of the country, on the border with France and in the valley of the Alzette, which flows through the town. The town is usually referred to as just Esch; however, the full name distinguishes it from the village and commune of Esch-sur-Sûre which lies 45 kilometres (28 miles) further north. The country's capital, Luxembourg City, is roughly 15 km (9.3 mi) to the north-east. The city was selected as the European Capital of Culture for 2022, alongside Kaunas and Novi Sad.",https://en.wikipedia.org/wiki/Esch-sur-Alzette
724,Madagascar,34,Tôlanaro,http://www.wikidata.org/entity/Q526568,wd:Q526568,2003379,city in Madagascar,"Fort-Dauphin, in Malagasy also used: Tolagnaro or Taolagnaro,  is a city (commune urbaine) on the southeast coast of Madagascar. It is the capital of the Anosy Region and of the Taolagnaro District. It has been a port of local importance since the early 1500s. A new port, the Ehoala Port was built in 2006–2009. Fort-Dauphin was the first French settlement in Madagascar.",https://en.wikipedia.org/wiki/Fort-Dauphin_(Madagascar)
726,Malawi,26,Mangochi,http://www.wikidata.org/entity/Q1890257,wd:Q1890257,642626,"city in Mangochi District, Malawi","Mangochi is a township in the Southern Region of Malawi. Located near the southern end of Lake Malawi, in colonial times it used to be called Fort Johnston. As of 2018 it has a population of 53,498.

",https://en.wikipedia.org/wiki/Mangochi
731,Malaysia,84,Putrajaya,http://www.wikidata.org/entity/Q182378,wd:Q182378,59569,federal administrative centre of Malaysia,"Putrajaya (Malaysian pronunciation: [putraˈdʒaja, putrəˈdʒajə]), officially the Federal Territory of Putrajaya (Malay: Wilayah Persekutuan Putrajaya), is a planned capital city which functions as the administrative capital and the judicial capital of Malaysia. The seat of the federal government of Malaysia was shifted in 1999 from Kuala Lumpur to Putrajaya because of overcrowding and congestion in the former, whilst the seat of the judiciary of Malaysia was later shifted to Putrajaya in 2003. Kuala Lumpur remains as Malaysia's national capital city per the constitution and is still the seat of the head of state (Yang di-Pertuan Agong) and the national legislature (Parliament of Malaysia), as well as being the country's commercial and financial centre.
The establishment of Putrajaya was the idea of the then-Prime Minister Mahathir Mohamad. The development of Putrajaya began in August 1995 and it was completed at an estimated cost of US$8.1 billion. On February 1, 2001, Putrajaya became Malaysia's third federal territory, after Kuala Lumpur in 1974 and Labuan in 1984. Putrajaya is also a part of MSC Malaysia, a special economic zone that covers Klang Valley.",https://en.wikipedia.org/wiki/Putrajaya
733,Mali,118,Timbuktu,http://www.wikidata.org/entity/Q9427,wd:Q9427,254061,city in Mali,"Timbuktu ( TIM-buk-TOO; French: Tombouctou; Tuareg: ⵜⵏⴱⴾⵜ, romanized: Tin Buqt; Koyra Chiini: Tumbutu) is a city in Mali, situated twenty kilometres (12 mi) north of the Niger River. The town is the capital of the Tombouctou Region, one of the eight administrative regions of Mali. It had a population of 54,453 in the 2009 census.
Timbuktu started out as a seasonal settlement and became a permanent settlement early in the 12th century. After a shift in trading routes, particularly after the visit by Mansa Musa around 1325, Timbuktu flourished from the trade in salt, gold, ivory, and slaves. It became part of the Mali Empire early in the 14th century. In the first half of the 15th century, the Tuareg tribes took control of the city for a short period until the expanding Songhai Empire absorbed the city in 1468. A Moroccan army defeated the Songhai in 1591 and made Timbuktu, rather than Gao, their capital. The invaders established a new ruling class, the Arma, who after 1612 became virtually independent of Morocco. However, the golden age of the city, when it was a major learning and cultural centre of the Mali Empire, was over, and it entered a long period of decline. Different tribes governed until the French took over in 1893, a situation that lasted until it became part of the current Republic of Mali in 1960. Presently, Timbuktu is impoverished and suffers from desertification.
In its Golden Age, the town's numerous Islamic scholars and extensive trading network supported an important book trade: together with the campuses of the Sankore Madrasah, an Islamic university, this established Timbuktu as a scholarly centre in Africa. Several notable historic writers, such as Shabeni and Leo Africanus, wrote about the city. These stories fuelled speculation in Europe, where the city's reputation shifted from being extremely rich to being mysterious.",https://en.wikipedia.org/wiki/Timbuktu
