,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
962,Italy,180,Thomas Aquinas,http://www.wikidata.org/entity/Q9438,wd:Q9438,21490957,"Italian Dominican friar, philosopher, Catholic priest, and Doctor of the Church","Thomas Aquinas (; Italian: Tommaso d'Aquino, lit. 'Thomas of Aquino'; 1225 – 7 March 1274) was an Italian Dominican friar, philosopher, Catholic priest, and Doctor of the Church. An immensely influential philosopher, theologian, and jurist in the tradition of scholasticism, he is also known within the latter as the Doctor Angelicus, the Doctor Communis, and the Doctor Universalis. The name Aquinas identifies his ancestral origins in the county of Aquino in present-day Lazio, Italy. Among other things, he was a prominent proponent of natural theology and the father of a school of thought (encompassing both theology and philosophy) known as Thomism. He argued that God is the source of both the light of natural reason and the light of faith. His influence on Western thought is considerable, and much of modern philosophy is derived from his ideas, particularly in the areas of ethics, natural law, metaphysics, and political theory.
Unlike many currents in the Catholic Church of the time, Thomas embraced several ideas put forward by Aristotle — whom he called ""the Philosopher"" — and attempted to synthesize Aristotelian philosophy with the principles of Christianity.His best-known works are the Disputed Questions on Truth (1256–1259), the Summa contra Gentiles (1259–1265), and the unfinished but massively influential Summa Theologica, or Summa Theologiae (1265–1274). His commentaries on Scripture and on Aristotle also form an important part of his body of work. Furthermore, Thomas is distinguished for his eucharistic hymns, which form a part of the church's liturgy. The Catholic Church honors Thomas Aquinas as a saint and regards him as the model teacher for those studying for the priesthood, and indeed the highest expression of both natural reason and speculative theology. In modern times, under papal directives, the study of his works was long used as a core of the required program of study for those seeking ordination as priests or deacons, as well as for those in religious formation and for other students of the sacred disciplines (philosophy, Catholic theology, church history, liturgy, and canon law).Thomas Aquinas is considered one of the Catholic Church's greatest theologians and philosophers. Pope Benedict XV declared: ""This (Dominican) Order ... acquired new luster when the Church declared the teaching of Thomas to be her own and that Doctor, honored with the special praises of the Pontiffs, the master and patron of Catholic schools."" The English philosopher Anthony Kenny considers Thomas to be ""one of the dozen greatest philosophers of the western world"".",https://en.wikipedia.org/wiki/Thomas_Aquinas
980,Jamaica,14,Dutty Boukman,http://www.wikidata.org/entity/Q1268017,wd:Q1268017,1078091,early leader of Haitian Revolution,"Dutty Boukman (Also known as ""Boukman Dutty"") (died 7 November 1791) was an early leader of the Haitian Revolution. Born in Senegambia (present-day Senegal and Gambia), he was captured, enslaved and transported to Jamaica. He eventually ended up in Haiti, where he became a leader of the Maroons and a vodou houngan (priest).According to some contemporary accounts, Boukman, alongside Cécile Fatiman, a Vodou mambo, presided over the religious ceremony at Bois Caïman, in August 1791, that served as the catalyst to the 1791 slave revolt which is usually considered the beginning of the Haitian Revolution.
Boukman was a key leader of the slave revolt in the Le Cap‑Français region in the north of the colony. He was killed by the French planters and colonial troops on 7 November 1791, just a few months after the beginning of the uprising. The French then publicly displayed Boukman's head in an attempt to dispel the aura of invincibility that Boukman had cultivated. The fact that French authorities did this illustrates their belief in the importance Boukman held to Haitian people during this time.",https://en.wikipedia.org/wiki/Dutty_Boukman
995,Japan,34,Paul Miki,http://www.wikidata.org/entity/Q380649,wd:Q380649,15751478,Roman Catholic Japanese Jesuit seminarian and martyr,"Paul Miki (Japanese: パウロ三木 (Pauro Miki (三木 means ""three wood"")); c. 1562 – 5 February 1597) was a Roman Catholic Japanese Jesuit seminarian, martyr and saint, one of the Twenty-six Martyrs of Japan.",https://en.wikipedia.org/wiki/Paul_Miki
1001,Jordan,25,Fouad Twal,http://www.wikidata.org/entity/Q124679,wd:Q124679,3004351,Catholic archbishop,"Fouad Twal (Arabic: البطريرك فؤاد طوال; born 23 October 1940 in Madaba, Jordan) is the emeritus Archbishop and Patriarch of the Latin Patriarchate of Jerusalem, having been its ordinary from 2008 to 2016. He has also served as the Grand Prior of the Equestrian Order of the Holy Sepulchre of Jerusalem and President for the Assembly of Catholic Ordinaries of the Holy Land.",https://en.wikipedia.org/wiki/Fouad_Twal
1008,Kazakhstan,15,Joseph Werth,http://www.wikidata.org/entity/Q574151,wd:Q574151,13447753,Roman Catholic bishop,"Joseph Werth SJ (Russian: Иосиф Иоганнович Верт; born October 4, 1952 in Karaganda) is Bishop of Transfiguration in Novosibirsk (Russia).
Named as the Latin Church Apostolic Administrator of Siberia—a see that encompassed 4.2 million square miles (10.3 per cent of all the land on earth) and extends through nine of the world's twenty four time zones—by Pope John Paul II on April 13, 1991, Werth initially had only two Ukrainian-born priests to help him minister to an estimated 500,000 Catholics. He has since assembled over 100 priests, nuns and lay missionaries from 18 different countries, mostly from Poland, Germany, and Slovakia, but also Nicaragua, Lebanon, India, Argentina, South Korea, and other countries. At least fourteen are from the United States.
The Apostolic Administration of Siberia was divided in 1999 into the Apostolic Administrations of Eastern and of Western Siberia, and the Apostolic Administration of Western Siberia was elevated in 2002 to the rank of a diocese, the Diocese of Transfiguration in Novosibirsk.
The center of his diocese is at Novosibirsk, the capital of Siberia, where the cathedral stands. He has sent church workers to the largest cities of Siberia, as well as many towns with sizeable Catholic populations.
Joseph Werth began studies for the priesthood clandestinely in Lithuania under the direction of a leader of the underground Jesuits, who also secretly accepted him into the Lithuanian Province of the Society of Jesus. Later he completed his studies at the  seminary in Kaunas. In 1984 Father Werth became the first Roman Catholic priest ordained since the 1930s in the Asian part of the former Soviet Union.
He pursued pastoral work at Aktyubinsk, Kazakhstan from 1984 till 1988. He was reportedly so successful in his ministry at Aktyubinsk that the local communist officials expelled him from the city in 1988.In 1988 he moved to Marx in Russia's Saratov oblast, where two of his own sisters (both Sisters of the Blessed Sacrament) had organized about thirty Catholic congregations among the thousands of ethnic Germans who, following the death of Stalin, had returned to the area of the former Volga German Republic. He served there until 1991.
Bishop Werth is fluent in Russian, German, and Lithuanian.",https://en.wikipedia.org/wiki/Joseph_Werth
1020,Kenya,20,John Njue,http://www.wikidata.org/entity/Q470625,wd:Q470625,13968477,Archbishop of Nairobi,John Njue (born 1944) is a Kenyan Cardinal of the Catholic Church. He was the fourth Archbishop of Nairobi from 2007 to 2021. He previously served as Coadjutor Archbishop of Nyeri from 2002 to 2007 and Bishop of Embu from 1986 to 2002. He was elevated to the rank of cardinal in 2007.,https://en.wikipedia.org/wiki/John_Njue
1036,Kiribati,5,Paul Mea,http://www.wikidata.org/entity/Q551077,wd:Q551077,16683231,Catholic bishop,"Paul Eusebius Mea Kaiuea (16 December 1939 – 24 June 2021) was a Kiribati Roman Catholic prelate, bishop of the Diocese of Tarawa and Nauru from 1978 to 2020. Mea was born in Gilbert and Ellice Islands and was ordained in 1969 a priest of the Missionaries of the Sacred Heart. Mea was then appointed the parish priest of North Tarawa. His work brought him to the attention of French Bishop Pierre Guichet. In 1978 he succeeded him as the bishop of the diocese when it encompassed all of Gilbert Islands soon independent Kiribati, Nauru, and Tuvalu. In 1982, Tuvalu was removed from the jurisdiction of the diocese. In 2020, he became  emeritus after resignation and was replaced by elected Koru Tito.",https://en.wikipedia.org/wiki/Paul_Mea
1039,Kosovo,24,Pjetër Bogdani,http://www.wikidata.org/entity/Q443883,wd:Q443883,3330365,Roman Catholic archbishop,"Pjetër Bogdani (c. 1630 – 6 December 1689), known in Italian as Pietro Bogdano, is the most original writer of early literature in Albania. He is author of the Cuneus Prophetarum (The Band of the Prophets), 1685, the first prose work of substance written originally in (Gheg) Albanian (i.e. not a translation).",https://en.wikipedia.org/wiki/Pjet%C3%ABr_Bogdani
1053,Kuwait,24,Mishary Rashid Al-Afasy,http://www.wikidata.org/entity/Q948361,wd:Q948361,13730636,"Imam of Grand Mosque (Kuwait), Quran reciter, preacher, Nasheed artist","Mishari bin Rashed Alafasy (Arabic: مشاري بن راشد العفاسي), born in Kuwait, is a qāriʾ (reciter of the Quran), imam, preacher, and Nasheed artist. He studied in the Islamic University of Madinah's College of Qur'an, specializing in the ten qira'at and tafsir. Alafasy has released various nasheed albums. He sings in Arabic, English, and French with only his voice, without any accompanying musical instruments.

",https://en.wikipedia.org/wiki/Mishary_bin_Rashid_Alafasy
1058,Kyrgyzstan,18,Athanasius Schneider,http://www.wikidata.org/entity/Q67057,wd:Q67057,25397579,Kazakhstani bishop,"Athanasius Schneider (born Anton Schneider on 7 April 1961) is a Roman Catholic bishop, the auxiliary bishop of Astana, Kazakhstan. He is a member of the Canons Regular of the Holy Cross of Coimbra. He is known for championing the pre-Vatican II liturgical traditions and practices of the Church and for protesting certain current policies, including some associated with Pope Francis.",https://en.wikipedia.org/wiki/Athanasius_Schneider
1059,Laos,23,Louis-Marie Ling Mangkhanekhoun,http://www.wikidata.org/entity/Q1721124,wd:Q1721124,16305897,Catholic cardinal,"Louis-Marie Ling Mangkhanekhoun I.V.D. (born 8 April 1944) is a Laotian prelate of the Roman Catholic Church. He has been a Cardinal since 28 June 2017 and the Apostolic Vicar of the Apostolic Vicariate of Vientiane, in Laos, since 16 December 2017. He is also the first Cardinal from Laos.",https://en.wikipedia.org/wiki/Louis-Marie_Ling_Mangkhanekhoun
